GeneID	GeneSymbol	log2fc	pvalue	padj
ENSMUSG00000037621.8	Atoh8	0.8697827031182	0.335003922696952	NA
ENSMUSG00000037622.14	Wdtc1	-0.159271649916255	0.0473913075374313	0.309242281663454
ENSMUSG00000037624.15	Kcnk2	NA	NA	NA
ENSMUSG00000037625.7	Cldn11	0.672078002778874	0.841111315468519	NA
ENSMUSG00000037627.16	Rgs22	NA	NA	NA
ENSMUSG00000037628.10	Cdkn3	-0.223792096734033	0.619328337092745	0.900971404634293
ENSMUSG00000037636.6	Slc25a43	-0.295697503039894	0.0354799375517472	0.268202723812563
ENSMUSG00000037638.5	Zbtb42	-0.168326527935471	0.0282463799743225	0.232323702929579
ENSMUSG00000037640.15	Zfp60	0.0879830043169482	0.377221478597262	0.780638710528102
ENSMUSG00000037643.14	Prkci	-0.0222045246240065	0.757907287155301	0.946195849010257
ENSMUSG00000037646.10	Vps13b	-0.0829613498195571	0.285337603700419	0.712857914525833
ENSMUSG00000037649.10	H2-DMa	-0.33456601220415	0.011481617829471	0.131062583558678
ENSMUSG00000037652.15	Phc3	0.0756964217874898	0.257303751912866	0.687816172402875
ENSMUSG00000037653.7	Kctd8	NA	NA	NA
ENSMUSG00000037656.9	Slc20a2	-0.0114419865700718	0.905118624218383	0.981157147189893
ENSMUSG00000037660.5	Gdf7	0.672078002778874	0.841111315468519	NA
ENSMUSG00000037661.14	Gpr160	0.195564379929239	0.196156088770164	0.618098204085615
ENSMUSG00000037664.13	Cdkn1c	0.301490072376925	0.0351240194337459	0.266506448385633
ENSMUSG00000037669.15	Ldah	-0.0442684468286732	0.504091482088023	0.84994823460303
ENSMUSG00000037674.15	Rfx7	0.166731705275875	0.0114841745566247	0.131062583558678
ENSMUSG00000037679.9	Inf2	-0.445766278987824	0.00183378137821477	0.0366381524680103
ENSMUSG00000037681.13	Esyt3	-0.017392680959961	0.943527843214208	0.98987658984746
ENSMUSG00000037683.14	Armc3	0.281354542516049	0.398130774459494	0.793710615171284
ENSMUSG00000037685.15	Atp8a1	0.0286700223154884	0.777200935779658	0.950041820722571
ENSMUSG00000037686.6	Aspg	NA	NA	NA
ENSMUSG00000037689.6	Tmem247	NA	NA	NA
ENSMUSG00000037692.14	Ahdc1	-0.00907298887900682	0.94504040048446	0.98987658984746
ENSMUSG00000037697.19	Ddhd1	0.10726898470424	0.373163845821645	0.777778254544404
ENSMUSG00000037703.14	Lzts3	0.118210180119194	0.504939200977697	0.850496250176401
ENSMUSG00000037705.13	Tecta	0.347682130321744	0.773697459199432	NA
ENSMUSG00000037706.17	Cd81	0.0259469216936385	0.771128968414438	0.948003143691642
ENSMUSG00000037708.16	Spag6	0.874914253609002	0.655543695320802	NA
ENSMUSG00000037709.13	Fam13a	0.111987397229914	0.61721123845432	0.900751332197734
ENSMUSG00000037710.8	Cisd1	-0.0782246186342659	0.34212650274611	0.755612038166875
ENSMUSG00000037712.16	Fermt2	0.373179967826039	0.404237928320779	0.796633931528838
ENSMUSG00000037716.15	Ccdc33	-1.75998704560378	0.355709736334681	NA
ENSMUSG00000037720.16	Tmem33	-0.0441426700313292	0.592023026888246	0.891927027873035
ENSMUSG00000037722.8	Gnpnat1	0.0128737614748674	0.918501542192755	0.983988977738093
ENSMUSG00000037725.8	Ckap2	-0.23937096877924	0.469588703204278	0.833584001937753
ENSMUSG00000037727.6	Avp	NA	NA	NA
ENSMUSG00000037730.13	Mynn	0.0720783250387779	0.329040900127452	0.747542184410393
ENSMUSG00000037731.5	Themis2	0.292950395521184	0.00952097678552959	0.116482976726902
ENSMUSG00000037735.7	2810032G03Rik	0.672078002778874	0.841111315468519	NA
ENSMUSG00000037736.20	Limch1	NA	NA	NA
ENSMUSG00000037737.6	Actrt3	NA	NA	NA
ENSMUSG00000037738.11	Nek5	-0.319667900373436	0.874012963772685	NA
ENSMUSG00000037740.8	Mrps26	-0.092076148772304	0.313909710360683	0.736751054306487
ENSMUSG00000037742.14	Eef1a1	-0.0309573037020391	0.619213000125	0.900971404634293
ENSMUSG00000037747.9	Phyhipl	NA	NA	NA
ENSMUSG00000037750.16	Fam222b	-0.173216593180779	0.0965085657475753	0.446000247352242
ENSMUSG00000037752.4	Xkr8	0.116458277142601	0.343235995239542	0.756228392378637
ENSMUSG00000037754.13	Ppp1r16b	0.0837956978222594	0.718169368983101	0.934972446953837
ENSMUSG00000037759.6	Ptger2	-0.272004283721471	0.00939095548167191	0.115438694164894
ENSMUSG00000037761.16	Actr5	0.146585303236966	0.150757521862184	0.549828166652308
ENSMUSG00000037762.6	Slc16a9	-0.0610655253467892	0.82560381424397	0.963907092363486
ENSMUSG00000037771.11	Slc32a1	-0.540648294795404	0.734946879646052	NA
ENSMUSG00000037772.13	Mrpl23	-0.0794825609589546	0.415562483719491	0.802322640001182
ENSMUSG00000037773.14	Pced1a	-0.0532892961510767	0.501339054312918	0.848355922910932
ENSMUSG00000037780.3	Mbl1	NA	NA	NA
ENSMUSG00000037784.14	Dzip1l	-0.306746680671224	0.781410963800538	NA
ENSMUSG00000037787.14	Apopt1	-0.00426690482896088	0.964362171098066	0.992265300500648
ENSMUSG00000037788.14	Vopp1	0.354036698099739	3.86677233822058e-05	0.00165807650116973
ENSMUSG00000037790.3	Defb7	NA	NA	NA
ENSMUSG00000037791.15	Phf12	-0.0149053921068645	0.798886661652911	0.956711111699285
ENSMUSG00000037795.14	N4bp2	-0.00448334223220499	0.963978620961063	0.992265300500648
ENSMUSG00000037797.14	Adh4	1.82867298221467	0.332041377974135	NA
ENSMUSG00000037798.7	Mat1a	NA	NA	NA
ENSMUSG00000037801.13	Iqch	0.672078002778874	0.841111315468519	NA
ENSMUSG00000037805.15	Rpl10a	-0.131654200577451	0.0101652615668025	0.122694288787784
ENSMUSG00000037808.13	Fam76b	0.0869304224651783	0.273486339916068	0.70498807784657
ENSMUSG00000037813.13	D630003M21Rik	0.672078002778874	0.841111315468519	NA
ENSMUSG00000037815.7	Ctnna1	0.0483326999022418	0.394444574434772	0.790616325537901
ENSMUSG00000037816.10	Fbxw17	-0.000959089225884646	0.994585787258533	0.998403025486775
ENSMUSG00000037818.16	Abhd18	0.00247245422014009	0.987426908320849	0.996918854843407
ENSMUSG00000037820.15	Tgm2	0.0556799547499158	0.691320414899572	0.92595157909595
ENSMUSG00000037822.12	Smim14	-0.0173200896611787	0.804286542675409	0.957669156560241
ENSMUSG00000037824.6	Tspan14	0.128652160217047	0.118097668840427	0.494123341952887
ENSMUSG00000037826.5	Ppm1k	0.21701459285607	0.156567113183546	0.56013391264946
ENSMUSG00000037827.5	Gm5884	-0.00519897185961423	0.967605073158242	0.992265300500648
ENSMUSG00000037833.14	Sh2d4b	0.618280502817522	0.0049897730095015	0.0755160177340964
ENSMUSG00000037843.6	Vstm2l	NA	NA	NA
ENSMUSG00000037845.14	Fdxacb1	-0.0907057510657198	0.438498379141428	0.81805332479773
ENSMUSG00000037846.18	Rtkn2	-2.26805489869859	0.1537096704493	NA
ENSMUSG00000037847.14	Nmrk1	0.0186510737660807	0.901513103685693	0.979818399581315
ENSMUSG00000037849.8	Ifi206	-0.0946606341849322	0.830011341310486	0.965201186883001
ENSMUSG00000037851.13	Iars	-0.0348800368151282	0.584922393400997	0.888137612622835
ENSMUSG00000037852.8	Cpe	1.13242166126999	0.0389251539876524	0.279663042249013
ENSMUSG00000037855.15	Zfp365	0.399129410274857	0.594026368266298	NA
ENSMUSG00000037857.16	Nufip2	-0.114859224583627	0.168672098237054	0.5811974437609
ENSMUSG00000037860.15	Aim2	0.167371916634622	0.0032358880708773	0.0556322374670757
ENSMUSG00000037868.15	Egr2	-0.671207937975748	1.09910951816212e-05	0.00059697929940176
ENSMUSG00000037872.5	Ackr1	1.44932400016974	0.0907078030199999	NA
ENSMUSG00000037876.17	Jmjd1c	0.0250962841115879	0.730092287965068	0.937870604022345
ENSMUSG00000037884.6	1700017G19Rik	NA	NA	NA
ENSMUSG00000037885.18	Stk35	-0.134722197694127	0.084430050907014	0.415074319997103
ENSMUSG00000037887.11	Dusp8	-0.772761135588789	0.00589635458152795	0.0846915180588712
ENSMUSG00000037890.13	Wdr19	0.0213466163222553	0.837688082182148	0.966063465653076
ENSMUSG00000037892.13	Pcdh18	0.0950102182684239	0.976379842709711	NA
ENSMUSG00000037894.13	H2az1	0.129115048238863	0.0446857203882509	0.301156291127619
ENSMUSG00000037896.17	Rcor1	-0.0073997833246993	0.928952741209052	0.986936549945225
ENSMUSG00000037902.18	Sirpa	-0.111917133696359	0.08368425337778	0.413210395039835
ENSMUSG00000037904.14	Ankrd9	-0.389217927995071	0.0193450088227027	0.18473957508972
ENSMUSG00000037905.13	Bri3bp	-0.281428472581109	0.0163485255656479	0.165425812851864
ENSMUSG00000037907.16	Ankrd13b	-0.342143317131295	0.0760956926835275	0.395724586242529
ENSMUSG00000037910.2	1700018B24Rik	NA	NA	NA
ENSMUSG00000037913.12	Tmem156	0.502984442484927	0.00755663428681022	0.0998360737081729
ENSMUSG00000037916.14	Ndufv1	-0.0622662872163675	0.233512305099404	0.662755555309224
ENSMUSG00000037921.15	Ddx60	0.204789795426842	0.109899658117939	0.477251550577308
ENSMUSG00000037922.13	Bank1	0.00572991132125596	0.973074409516446	0.993241293279385
ENSMUSG00000037924.6	Olfr16	NA	NA	NA
ENSMUSG00000037926.15	Ssh2	0.441827828312833	2.2819490022937e-07	2.40832324516903e-05
ENSMUSG00000037933.16	Bicd2	-0.139909977702402	0.00621941162268994	0.0873636699681495
ENSMUSG00000037935.16	Smarce1	0.0450862859875131	0.425103572366938	0.808753908031069
ENSMUSG00000037936.15	Scarb1	0.0708025051304137	0.454854057828831	0.829366189493476
ENSMUSG00000037938.4	Chchd5	-0.0639755799619428	0.516458637836478	0.857217506493631
ENSMUSG00000037940.17	Inpp4b	-0.0305040696252969	0.831253153889893	0.965570495191705
ENSMUSG00000037942.5	Crp	-1.20339906966221	0.712558082815958	NA
ENSMUSG00000037944.8	Ccr7	0.475144979694346	0.247092791573524	0.677437986245229
ENSMUSG00000037946.11	Fgd3	-0.00113447601362496	0.989012359364936	0.997240528746341
ENSMUSG00000037949.8	Ano10	0.0516593037957808	0.499765618556007	0.847290496661716
ENSMUSG00000037953.7	A4gnt	NA	NA	NA
ENSMUSG00000037957.14	Wdr20	0.051844952164438	0.519547832148222	0.859092189229028
ENSMUSG00000037958.13	Nsrp1	0.042908114927168	0.589595500715378	0.890672195898891
ENSMUSG00000037960.11	Card19	-0.291378136402731	1.76746573948671e-05	0.000887667296903172
ENSMUSG00000037962.7	Rflna	-0.482058873029086	0.846405194901547	NA
ENSMUSG00000037965.14	Zc3h7a	0.0205522204533447	0.784875155258787	0.952838096854622
ENSMUSG00000037966.15	Ninj1	-0.271480733434013	9.26203693557444e-07	7.42228260438247e-05
ENSMUSG00000037971.10	1110032A03Rik	0.0570461718166367	0.569191584797125	0.882087561138099
ENSMUSG00000037972.7	Snn	0.245430147068507	0.433822061597636	0.815238059038813
ENSMUSG00000037973.6	Itprid1	NA	NA	NA
ENSMUSG00000037974.16	Muc5ac	-1.20339931508907	0.707476040494077	NA
ENSMUSG00000037977.6	6430571L13Rik	0.256400890498435	0.752184649690018	NA
ENSMUSG00000037979.13	Ccdc92	0.389565448474827	0.467461404374275	0.833513745992413
ENSMUSG00000037982.16	Gm9725	-0.57179626297006	0.39341672067395	NA
ENSMUSG00000037984.9	Neurod6	NA	NA	NA
ENSMUSG00000037989.15	Wnk2	-0.454777750957376	0.00114890571183525	0.0256059304924983
ENSMUSG00000037990.18	Sh3rf3	0.0950098751350342	0.976797713228367	NA
ENSMUSG00000037991.9	Rmi2	0.10637472056902	0.69510036415741	0.926882208240137
ENSMUSG00000037992.16	Rara	0.131313681873635	0.0911176495768041	0.432042945233138
ENSMUSG00000037993.8	Dhx38	0.0386321511148093	0.492247069870876	0.844551765637506
ENSMUSG00000037994.14	Slc9b2	-0.814957075412515	0.346264981628451	NA
ENSMUSG00000037995.15	Igsf9	-0.231578526248249	0.484380634718046	0.840345677054318
ENSMUSG00000037996.17	Slc24a2	NA	NA	NA
ENSMUSG00000037997.12	Parp11	0.115539992923138	0.355861184711996	0.765318121982903
ENSMUSG00000037999.13	Arap2	-0.107791161665748	0.480561915106858	0.838597086491014
ENSMUSG00000038000.10	Acd	0.0122708129462184	0.881787377934139	0.977652672367442
ENSMUSG00000038002.9	Cramp1l	-0.112248053670303	0.0629968809910681	0.359055289441902
ENSMUSG00000038005.15	Hpf1	-0.147333761878719	0.127068625855787	0.511933182242673
ENSMUSG00000038007.14	Acer2	0.218253811290963	0.314054850746297	0.736751054306487
ENSMUSG00000038009.7	Dnajc22	0.0950102182684239	0.976379842709711	NA
ENSMUSG00000038010.9	Ccdc138	-0.0390657349056107	0.846224034123776	0.969003300364945
ENSMUSG00000038011.15	Dnah10	-0.0969208259255834	0.883039660699428	NA
ENSMUSG00000038013.14	Wipf2	0.00882435901439642	0.886769106259756	0.977743410338431
ENSMUSG00000038014.7	Fam120a	-0.0643016753198977	0.208227004878216	0.632208084572326
ENSMUSG00000038015.6	Prm2	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000038020.5	Rapgefl1	0.278573721865997	0.47507482093565	0.836016849764129
ENSMUSG00000038022.11	Mindy4	0.392041355374182	0.0911223204641047	0.432042945233138
ENSMUSG00000038023.12	Atp6v0a2	-0.043100435412104	0.429410910177885	0.812199710288182
ENSMUSG00000038024.17	Dennd4c	0.164467963576552	0.150443521699329	0.549685722380188
ENSMUSG00000038025.8	Phf2	0.0316690544018595	0.613560061842425	0.899426060267809
ENSMUSG00000038026.12	Kcnj9	-2.77735867037432	0.121976122081535	NA
ENSMUSG00000038028.9	Tigar	-0.0837627916284138	0.405539031327731	0.797215803541713
ENSMUSG00000038034.15	Igsf8	-0.22111049879103	0.00324986344798344	0.0558070813403714
ENSMUSG00000038037.5	Socs1	0.350976461555029	0.234438469064019	0.66448398701659
ENSMUSG00000038039.13	Gcc2	0.0489200897890258	0.421247971442319	0.806343804407902
ENSMUSG00000038042.11	Ptpdc1	0.33077633212716	0.00855775497149218	0.109035166513408
ENSMUSG00000038044.8	Cct8l1	-1.01011826311973	0.716292484520753	NA
ENSMUSG00000038045.14	Sult6b1	NA	NA	NA
ENSMUSG00000038046.4	Mrm3	-0.129159490178985	0.465787715473589	0.833310443956151
ENSMUSG00000038047.18	Haus6	0.217976346834348	0.0117441265485915	0.132686915127191
ENSMUSG00000038048.8	Cntnap5c	NA	NA	NA
ENSMUSG00000038055.12	Dexi	0.0842640558900918	0.466209131780608	0.833310443956151
ENSMUSG00000038056.15	Kmt2c	0.0757171227863812	0.336065180876604	0.752082386320066
ENSMUSG00000038057.4	Dbil5	-0.608403687375259	0.728261799285404	NA
ENSMUSG00000038058.14	Nod1	0.376267479151897	9.92833198102942e-05	0.00360393535895536
ENSMUSG00000038059.7	Smim3	-0.205779379748175	0.11609925871948	0.490597504155687
ENSMUSG00000038060.15	Dlec1	-0.0736532495457826	0.830598146956709	0.965201186883001
ENSMUSG00000038064.7	Cldn22	NA	NA	NA
ENSMUSG00000038065.13	Mturn	-0.325556535770191	0.019867229880323	0.188127225994775
ENSMUSG00000038067.2	Csf3	-0.492121703216634	0.425305839668299	0.808753908031069
ENSMUSG00000038068.15	Rnf144b	0.535341265148299	0.000625764455333319	0.0157948979990759
ENSMUSG00000038069.6	Cdkn2aip	-0.0354211131952736	0.716945177881881	0.934817037312996
ENSMUSG00000038070.15	Cntln	-0.102288728935475	0.326337637400299	0.745210441058141
ENSMUSG00000038071.3	Npy6r	NA	NA	NA
ENSMUSG00000038072.14	Galnt11	0.00905323149440567	0.911309635201047	0.982658913321857
ENSMUSG00000038074.16	Fkbp14	0.279593134724516	0.353155031419159	0.763426874942866
ENSMUSG00000038077.7	Kcna6	0.672078002778874	0.841111315468519	NA
ENSMUSG00000038079.14	Tmem237	-0.00947539856340568	0.927174798594673	0.986936549945225
ENSMUSG00000038080.17	Kdm1b	0.0650858992791216	0.43753280241875	0.817767793163145
ENSMUSG00000038084.16	Opa1	0.0284282459811847	0.574302547096185	0.884615613571987
ENSMUSG00000038085.13	Cnbd2	0.309905742870858	0.068540113162669	0.374493576576208
ENSMUSG00000038086.4	Hspb2	-0.747357114691099	0.65141703830535	NA
ENSMUSG00000038092.6	Hsd3b5	NA	NA	NA
ENSMUSG00000038094.15	Atp13a4	0.710916661647535	0.43031225634182	NA
ENSMUSG00000038095.15	Sbno1	-0.0900155371465588	0.0725368320070125	0.386538023758299
ENSMUSG00000038102.15	Trappc11	-0.0463035226556338	0.348516844275617	0.759695578099926
ENSMUSG00000038112.15	AW551984	-0.482058873570393	0.846484808203439	NA
ENSMUSG00000038115.16	Ano2	0.264748821031268	0.777058907115973	NA
ENSMUSG00000038116.16	Phf20	0.251020193770673	0.000100398442915728	0.00362646099842157
ENSMUSG00000038119.15	Cdon	0.317066503594973	0.10587608661678	0.467501887980621
ENSMUSG00000038121.6	Fam210a	-0.0894258935097207	0.112528829625617	0.483798090430863
ENSMUSG00000038122.9	Tbc1d32	0.148328544874758	0.117491063469522	0.493221826128396
ENSMUSG00000038126.17	Mphosph9	0.0884926647598189	0.450764231983973	0.827663925342206
ENSMUSG00000038127.15	Ccdc50	-0.0757238049170954	0.238670861936995	0.667322819886756
ENSMUSG00000038128.7	Camk4	-0.857969383318781	0.333663552281664	NA
ENSMUSG00000038132.6	Rbm24	0.672078002778874	0.841111315468519	NA
ENSMUSG00000038135.4	Crygn	0.532232942566899	0.435343746343169	NA
ENSMUSG00000038141.11	Tmem181a	-0.0443013551426313	0.518477841742799	0.85821013617105
ENSMUSG00000038143.16	Stox2	-0.689947110541739	0.0256716538976751	0.220160704332986
ENSMUSG00000038145.17	Snrk	0.194964276159428	0.00714732733606048	0.0961480945530094
ENSMUSG00000038146.8	Notch3	-1.20339915121622	0.710898818148795	NA
ENSMUSG00000038147.13	Cd84	-0.044771627292824	0.54166471478686	0.870423830849623
ENSMUSG00000038148.13	Cldn16	NA	NA	NA
ENSMUSG00000038150.7	Ormdl3	-0.00233233947973312	0.976425970418973	0.993984222099959
ENSMUSG00000038151.13	Prdm1	-0.0985519614398515	0.439432869432382	0.818572768009114
ENSMUSG00000038152.4	5033430I15Rik	-0.0227222035568413	0.952385666572888	0.991326580711994
ENSMUSG00000038155.11	Gstp2	-0.193382722354603	0.615183646987104	0.899818254532262
ENSMUSG00000038156.16	Spon1	1.0499574904172	0.486236532216887	NA
ENSMUSG00000038160.7	Atg5	0.0624913981787444	0.458917448156409	0.832750850684802
ENSMUSG00000038165.8	1700022A21Rik	NA	NA	NA
ENSMUSG00000038167.6	Plekhg6	0.427723106032388	0.613467947923458	NA
ENSMUSG00000038168.5	P3h2	-0.0170622456515493	0.991220412980722	NA
ENSMUSG00000038170.15	Pde4dip	-0.0380097267414355	0.600815685020645	0.894709143647482
ENSMUSG00000038172.14	Ttc39b	0.170387402192418	0.145946476471782	0.54253614130765
ENSMUSG00000038173.15	Enpp6	0.0343376533960674	0.916360785544698	0.983687512377681
ENSMUSG00000038174.14	Fam126b	0.187337348490952	0.0340959509835534	0.261515230739441
ENSMUSG00000038175.10	Mylip	-0.167482172495202	0.177343799992671	0.593236046280227
ENSMUSG00000038178.16	Slc43a2	0.0785316402368275	0.348216991223554	0.759458979222699
ENSMUSG00000038179.13	Slamf7	-0.564258175128903	0.000426316376054091	0.0117296991647903
ENSMUSG00000038180.11	Spag4	0.822593398858131	0.179764383359443	NA
ENSMUSG00000038181.16	Chpf2	-0.308233804696455	4.83231197664199e-05	0.00198503795903235
ENSMUSG00000038187.14	Btbd10	-0.0111278458774231	0.89948693578359	0.979656794464432
ENSMUSG00000038188.17	Scarf1	-0.22325416667109	0.187153776916441	0.607867970048888
ENSMUSG00000038192.5	Cer1	NA	NA	NA
ENSMUSG00000038193.4	Hand2	0.806451442823698	0.744985983401785	NA
ENSMUSG00000038195.6	Rilp	-0.275688487442734	0.0402517348109489	0.283794082212772
ENSMUSG00000038199.12	Iqca1l	NA	NA	NA
ENSMUSG00000038201.10	Kcna7	-0.17059986235479	0.907456349954989	NA
ENSMUSG00000038203.18	Hoxa13	NA	NA	NA
ENSMUSG00000038204.13	Asb10	0.382919656807809	0.635986876877584	NA
ENSMUSG00000038205.12	Prkab2	-0.187511306482682	0.0956131581273357	0.443443062598791
ENSMUSG00000038206.13	Fbxo8	-0.112816869814362	0.179610032569796	0.59770883701379
ENSMUSG00000038208.13	Pgap3	0.15972648368235	0.198662603250328	0.620966518019909
ENSMUSG00000038209.12	Itln1	NA	NA	NA
ENSMUSG00000038210.10	Hoxa11	-1.20339915121622	0.710898818148795	NA
ENSMUSG00000038212.16	Mfsd14b	0.0241222781909338	0.729407344969506	0.93774610830944
ENSMUSG00000038213.7	Tapbpl	0.0776007366640603	0.549359141718406	0.873411948536473
ENSMUSG00000038214.15	Bend3	-0.217394026112219	0.0676112935328449	0.372052390116011
ENSMUSG00000038215.15	Cep44	0.0212229027383379	0.866553738530613	0.973652202739215
ENSMUSG00000038216.7	Pnmt	0.672078002778874	0.841111315468519	NA
ENSMUSG00000038217.13	Tlcd2	-0.20799562700015	0.32925518093117	0.747681515694582
ENSMUSG00000038218.3	Gm9765	NA	NA	NA
ENSMUSG00000038224.12	Serpinf2	-0.911770516478199	0.198943464582381	NA
ENSMUSG00000038225.15	Primpol	0.151823826550348	0.0773526517534021	0.39841478595811
ENSMUSG00000038227.15	Hoxa9	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000038233.10	Gask1a	0.672078002778874	0.841111315468519	NA
ENSMUSG00000038235.4	F11r	-0.534703259978252	0.00884514522404733	0.111247045206393
ENSMUSG00000038236.8	Hoxa7	0.921900543326931	0.565038064702653	NA
ENSMUSG00000038239.11	Hrc	-0.31064503578545	0.826216978176836	NA
ENSMUSG00000038240.13	Pdss2	-0.122271091143829	0.407030618304323	0.798755755972833
ENSMUSG00000038241.16	Cep250	0.0521998040690613	0.454790730928756	0.829366189493476
ENSMUSG00000038242.12	Aox4	0.827728521020287	0.739938877381154	NA
ENSMUSG00000038244.14	Mical2	-0.156648325866656	0.287823357083466	0.714806017210675
ENSMUSG00000038246.7	Fam50b	NA	NA	NA
ENSMUSG00000038248.8	Sobp	2.27206982167771	8.51497386291708e-05	0.00321007947814085
ENSMUSG00000038250.9	Usp38	-0.0400640662700425	0.537017583846442	0.868059306910344
ENSMUSG00000038252.13	Ncapd2	-0.0489345694604385	0.620442116816101	0.901399679443243
ENSMUSG00000038253.6	Hoxa5	0.625323739429581	0.638119975296026	NA
ENSMUSG00000038255.6	Neurod2	NA	NA	NA
ENSMUSG00000038256.15	Bcl9	0.129240243578266	0.0992559609214258	0.452046169848668
ENSMUSG00000038257.9	Glra3	0.230807720699183	0.911578879571597	NA
ENSMUSG00000038259.4	Gdf5	NA	NA	NA
ENSMUSG00000038260.10	Trpm4	-0.269654843478623	0.00708664731109782	0.0957840394629028
ENSMUSG00000038264.8	Sema7a	0.395054858116865	0.133911140465652	0.52201139684444
ENSMUSG00000038267.15	Slc22a23	-0.294060909074485	0.425231627512545	0.808753908031069
